player_id,milestone_id,achieve_time,created_at,honor_text,detail,dimension,dimension_text,values,match_id,tt_id,tt_name,team_id,team_name
csgo_pl_20119,7637,2026-01-14,2026-01-14 23:10:13,强势带飞,单局最高rating达到2.56,year,2026年度,2.56,csgo_mc_2389257,csgo_tt_8876,BLAST 赏金赛 2026 S1,csgo_tm_7175,Heroic
csgo_pl_20119,7337,2025-11-03,2025-11-03 16:06:04,无惧死亡,累计死亡达到1000,year,2025年度,1000,csgo_mc_2387378,csgo_tt_8041,IEM 成都 2025,csgo_tm_7175,Heroic
csgo_pl_23600,7004,2025-10-01,2025-10-01 03:06:08,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2385919,csgo_tt_8393,ESL Pro League S22 第一阶段,csgo_tm_7175,Heroic
csgo_pl_23600,7003,2025-10-01,2025-10-01 03:06:08,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2385919,csgo_tt_8393,ESL Pro League S22 第一阶段,csgo_tm_7175,Heroic
csgo_pl_23600,6980,2025-09-30,2025-09-30 00:36:44,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2385909,csgo_tt_8393,ESL Pro League S22 第一阶段,csgo_tm_7175,Heroic
csgo_pl_19187,7957,2026-04-02,2026-04-02 19:03:24,强势带飞,单局最高rating达到2.07,bout,,2.07,csgo_mc_2392444,csgo_tt_8977,Stake 排位赛 第1季,csgo_tm_7175,Heroic
csgo_pl_19187,7841,2026-03-05,2026-03-05 22:33:31,强势带飞,单局最高rating达到2.28,bout,,2.28,csgo_mc_2391041,csgo_tt_8241,ESL Pro League S23 第一阶段,csgo_tm_7175,Heroic
csgo_pl_19187,7639,2026-01-14,2026-01-14 23:39:04,强势带飞,单局最高rating达到2.14,bout,,2.14,csgo_mc_2389257,csgo_tt_8876,BLAST 赏金赛 2026 S1,csgo_tm_7175,Heroic
csgo_pl_21983,7873,2026-03-09,2026-03-09 05:46:20,强势带飞,单局最高rating达到2.03,bout,,2.03,csgo_mc_2391124,csgo_tt_8412,ESL Pro League S23 第二阶段,csgo_tm_7175,Heroic
csgo_pl_21983,5768,2025-06-08,2025-06-08 08:05:00,残局收割者,累计残局获胜次数达到30,year,2025年度,30,csgo_mc_2382447,csgo_tt_8437,BLAST.tv 奥斯汀 Major 2025 第二阶段,csgo_tm_10503,OG
csgo_pl_21983,5712,2025-06-06,2025-06-06 05:05:00,强势带飞,单局最高rating达到2.2,tt,本 赛 事,2.2,csgo_mc_2382363,csgo_tt_8436,BLAST.tv 奥斯汀 Major 2025 第一阶段,csgo_tm_10503,OG
csgo_pl_21163,7774,2026-02-16,2026-02-16 22:33:31,强势带飞,单局最高rating达到2.06,year,2026年度,2.06,csgo_mc_2389968,csgo_tt_8047,PGL 克卢日纳波卡 2026,csgo_tm_7175,Heroic
csgo_pl_21163,6456,2025-07-15,2025-07-15 19:05:09,旗开得胜,累计三杀次数达到50,year,2025年度,50,,,,hltv_team_12257,Wildcard
csgo_pl_21163,5733,2025-06-07,2025-06-07 08:29:29,这把手冷了,单局最低rating达到0.23,year,2025年度,0.23,csgo_mc_2382368,csgo_tt_8436,BLAST.tv 奥斯汀 Major 2025 第一阶段,hltv_team_12257,Wildcard
csgo_pl_21667,7955,2026-04-01,2026-04-01 23:33:38,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2392441,csgo_tt_8977,Stake 排位赛 第1季,hltv_team_12394,BB
csgo_pl_21667,7954,2026-04-01,2026-04-01 23:33:37,旗开得胜,累计三杀次数达到100,year,2026年度,100,csgo_mc_2392441,csgo_tt_8977,Stake 排位赛 第1季,hltv_team_12394,BB
csgo_pl_21667,7952,2026-04-01,2026-04-01 21:33:24,强势带飞,单局最高rating达到2.01,bout,,2.01,csgo_mc_2392441,csgo_tt_8977,Stake 排位赛 第1季,hltv_team_12394,BB
csgo_pl_11840,7246,2025-10-29,2025-10-29 21:36:22,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2387339,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,hltv_team_12394,BB
csgo_pl_11840,6606,2025-07-19,2025-07-19 04:05:27,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2383604,csgo_tt_8063,FISSURE 裂变天地 1,hltv_team_12394,BB
csgo_pl_11840,6509,2025-07-15,2025-07-16 01:04:56,旗开得胜,累计三杀次数达到50,year,2025年度,50,,,,hltv_team_12394,BB
csgo_pl_20357,4693,2025-04-18,2025-04-18 23:35:43,锁头大师,累计爆头击杀次数达到1007,year,2025年度,1007,csgo_mc_2381691,csgo_tt_8062,YaLLa Compass 卡塔尔 2025,csgo_tm_11883,9 Pandas
csgo_pl_20357,3466,2024-11-23,2024-11-23 13:04:47,勇冠三军,累计击杀达到4015,year,2024年度,4015,csgo_mc_2377044,csgo_tt_7865,完美世界 上海Major 欧洲RMR B组,csgo_tm_11883,9 Pandas
csgo_pl_20357,2338,2024-08-27,2024-08-27 21:35:04,无惧死亡,累计死亡达到2507,year,2024年度,2507,csgo_mc_2374951,csgo_tt_8005,别墅杯 第2赛季 入围赛,csgo_tm_11883,9 Pandas
csgo_pl_18506,7953,2026-04-01,2026-04-01 23:03:38,垫枪大师,累计助攻达到500,year,2026年度,500,csgo_mc_2392441,csgo_tt_8977,Stake 排位赛 第1季,hltv_team_12394,BB
csgo_pl_18506,6609,2025-07-19,2025-07-19 06:05:10,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2383604,csgo_tt_8063,FISSURE 裂变天地 1,hltv_team_12394,BB
csgo_pl_18506,6510,2025-07-15,2025-07-16 01:04:56,旗开得胜,累计三杀次数达到50,year,2025年度,50,,,,hltv_team_12394,BB
csgo_pl_15662,7986,2026-04-05,2026-04-05 03:48:45,鹰眼狙击,累计使用狙击枪击杀数达到100,tt,本 赛 事,100,csgo_mc_2392453,csgo_tt_8977,Stake 排位赛 第1季,hltv_team_12394,BB
csgo_pl_15662,7961,2026-04-03,2026-04-03 19:03:27,垫枪大师,累计助攻达到500,year,2026年度,500,csgo_mc_2392449,csgo_tt_8977,Stake 排位赛 第1季,hltv_team_12394,BB
csgo_pl_15662,4987,2025-04-27,2025-04-27 23:06:04,勇冠三军,累计击杀达到207,tt,本 赛 事,207,csgo_mc_2381806,csgo_tt_8400,CCT 全球总决赛 2025,hltv_team_12394,BB
csgo_pl_19645,7114,2025-10-14,2025-10-14 15:36:31,歼灭大师,单局最高击杀达到43,year,2025年度,43,csgo_mc_2386823,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_4863,TYLOO
csgo_pl_19645,6877,2025-09-15,2025-09-16 10:35:52,霸气团灭,单局五杀1,bout,,1,csgo_mc_2385306,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_4863,TYLOO
csgo_pl_19645,6610,2025-07-19,2025-07-19 22:35:40,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2383605,csgo_tt_8063,FISSURE 裂变天地 1,csgo_tm_4863,TYLOO
csgo_pl_20702,5197,2025-12-02,2025-05-09 18:36:17,垫枪大师,累计助攻达到1000,year,2025年度,1000,csgo_mc_2388087,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,csgo_tm_4863,TYLOO
csgo_pl_20702,6885,2025-09-17,2025-09-17 01:05:57,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2385317,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_4863,TYLOO
csgo_pl_20702,6879,2025-09-15,2025-09-16 10:35:53,鹰眼狙击,累计使用狙击枪击杀数达到1000,year,2025年度,1000,csgo_mc_2385306,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_4863,TYLOO
csgo_pl_20895,7152,2025-10-16,2025-10-16 14:36:10,垫枪大师,累计助攻达到1000,year,2025年度,1000,csgo_mc_2386840,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_4863,TYLOO
csgo_pl_20895,6646,2025-07-26,2025-07-26 03:05:18,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2383785,csgo_tt_8230,IEM 科隆 2025 第一阶段,csgo_tm_4863,TYLOO
csgo_pl_20895,6531,2025-07-21,2025-07-16 01:36:47,旗开得胜,累计三杀次数达到100,year,2025年度,100,,,,csgo_tm_4863,TYLOO
csgo_pl_21621,7503,2025-11-30,2025-11-30 02:05:40,锁头大师,累计爆头击杀次数达到1506,year,2025年度,1506,csgo_mc_2388066,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,csgo_tm_4863,TYLOO
csgo_pl_21621,6865,2025-09-15,2025-09-15 01:06:03,霸气团灭,单局五杀1,bout,,1,csgo_mc_2385302,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_4863,TYLOO
csgo_pl_21621,6529,2025-07-26,2025-07-16 01:36:47,旗开得胜,累计三杀次数达到100,year,2025年度,100,csgo_mc_2383785,csgo_tt_8230,IEM 科隆 2025 第一阶段,csgo_tm_4863,TYLOO
csgo_pl_24857,7900,2026-03-19,2026-03-19 08:41:15,霸气团灭,单局五杀1,bout,,1,csgo_mc_2390814,csgo_tt_8248,BLAST 鹿特丹公开赛 2026 ,csgo_tm_4863,TYLOO
csgo_pl_24857,7623,2025-12-21,2025-12-21 17:05:48,强势带飞,单局最高rating达到2.22,bout,,2.22,csgo_mc_2388772,csgo_tt_8890,2025 极限之地CS亚洲公开赛,hltv_team_13175,CTG
csgo_pl_21816,7831,2026-03-03,2026-03-03 22:03:30,歼灭大师,单局最高击杀达到41,year,2026年度,41,csgo_mc_2391028,csgo_tt_8241,ESL Pro League S23 第一阶段,csgo_tm_11811,Monte
csgo_pl_21816,789,2024-05-08,2024-05-10 12:06:45,勇冠三军,累计击杀达到213,tt,本 赛 事,213,csgo_mc_2371541,csgo_tt_7440,ESL Pro League S19,csgo_tm_11811,Monte
csgo_pl_21816,792,2024-05-08,2024-05-10 12:06:45,破点高手,累计首杀数达到40,tt,本 赛 事,40,csgo_mc_2371541,csgo_tt_7440,ESL Pro League S19,csgo_tm_11811,Monte
csgo_pl_19926,7824,2026-03-02,2026-03-02 21:33:23,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2391020,csgo_tt_8241,ESL Pro League S23 第一阶段,csgo_tm_11811,Monte
csgo_pl_19926,2581,2024-09-12,2024-09-12 04:35:06,歼灭大师,单局最高击杀达到53,year,2024年度,53,csgo_mc_2375391,csgo_tt_7441,ESL Pro League S20,csgo_tm_4991,FNC
csgo_pl_19926,2573,2024-09-12,2024-09-12 04:35:06,歼灭大师,单局最高击杀达到53,tt,本 赛 事,53,csgo_mc_2375391,csgo_tt_7441,ESL Pro League S20,csgo_tm_4991,FNC
csgo_pl_19015,7823,2026-03-02,2026-03-02 21:03:23,强势带飞,单局最高rating达到2.12,year,2026年度,2.12,csgo_mc_2391020,csgo_tt_8241,ESL Pro League S23 第一阶段,csgo_tm_11811,Monte
csgo_pl_19015,7825,2026-03-02,2026-03-02 21:33:23,霸气团灭,单局五杀1,bout,,1,csgo_mc_2391020,csgo_tt_8241,ESL Pro League S23 第一阶段,csgo_tm_11811,Monte
csgo_pl_22106,6055,2025-04-22,2025-06-19 16:01:00,霸气团灭,单局五杀1,bout,,1,csgo_mc_2381758,csgo_tt_8036,IEM 墨尔本 2025,csgo_tm_10567,SAW
csgo_pl_22106,4049,2025-03-03,2025-03-03 23:34:34,强势带飞,单局最高rating达到2.08,year,2025年度,2.08,csgo_mc_2380027,csgo_tt_8035,ESL Pro League S21 入围赛,csgo_tm_10567,SAW
csgo_pl_17145,7844,2026-03-06,2026-03-06 19:33:27,强势带飞,单局最高rating达到2.13,year,2026年度,2.13,csgo_mc_2391101,csgo_tt_8412,ESL Pro League S23 第二阶段,csgo_tm_11811,Monte
csgo_pl_17145,7830,2026-03-03,2026-03-03 22:03:30,霸气团灭,单局五杀2,bout,,2,csgo_mc_2391028,csgo_tt_8241,ESL Pro League S23 第一阶段,csgo_tm_11811,Monte
csgo_pl_17145,4885,2025-04-25,2025-04-25 22:04:41,百炼成钢,累计地图数达到100,year,2025年度,100,csgo_mc_2381799,csgo_tt_8400,CCT 全球总决赛 2025,csgo_tm_12000,500
csgo_pl_20301,7300,2025-11-01,2025-11-01 20:06:26,勇冠三军,累计击杀达到300,tt,本 赛 事,300,csgo_mc_2387351,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_9928,GL
csgo_pl_20301,6454,2025-10-28,2025-07-15 19:05:09,旗开得胜,累计三杀次数达到100,year,2025年度,100,csgo_mc_2387329,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_9928,GL
csgo_pl_20301,6097,2025-09-30,2025-06-19 16:01:14,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2385917,csgo_tt_8393,ESL Pro League S22 第一阶段,csgo_tm_9928,GL
csgo_pl_22279,7692,2026-01-30,2026-01-30 23:33:20,霸气团灭,单局五杀1,bout,,1,csgo_mc_2389629,csgo_tt_8575,IEM 克拉科夫 2026 第一阶段,csgo_tm_9928,GL
csgo_pl_22279,7679,2026-01-28,2026-01-28 20:03:08,这把手冷了,单局最低rating达到0.24,year,2026年度,0.24,csgo_mc_2389469,csgo_tt_8575,IEM 克拉科夫 2026 第一阶段,csgo_tm_9928,GL
csgo_pl_22279,7473,2025-11-27,2025-11-27 06:35:50,锁头大师,累计爆头击杀次数达到1504,year,2025年度,1504,csgo_mc_2388053,csgo_tt_8504,StarLadder布达佩斯Major 2025 第一阶段,csgo_tm_9928,GL
csgo_pl_9278,7967,2026-04-04,2026-04-04 01:21:09,霸气团灭,单局五杀1,bout,,1,csgo_mc_2392450,csgo_tt_8977,Stake 排位赛 第1季,csgo_tm_9928,GL
csgo_pl_9278,7966,2026-04-03,2026-04-04 01:21:08,勇冠三军,累计击杀达到1000,year,2026年度,1000,csgo_mc_2392450,csgo_tt_8977,Stake 排位赛 第1季,csgo_tm_9928,GL
csgo_pl_9278,7303,2025-11-01,2025-11-01 20:06:26,无惧死亡,累计死亡达到300,tt,本 赛 事,300,csgo_mc_2387351,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_9928,GL
csgo_pl_23766,7010,2025-10-01,2025-10-01 22:06:08,勇冠三军,累计击杀达到3000,year,2025年度,3000,csgo_mc_2385921,csgo_tt_8393,ESL Pro League S22 第一阶段,csgo_tm_9928,GL
csgo_pl_23766,6992,2025-09-30,2025-09-30 23:05:51,生存大师,单局最低死亡达到1,year,2025年度,1,csgo_mc_2385917,csgo_tt_8393,ESL Pro League S22 第一阶段,csgo_tm_9928,GL
csgo_pl_23766,4534,2025-04-09,2025-04-09 21:34:51,鹰眼狙击,累计使用狙击枪击杀数达到54,tt,本 赛 事,54,csgo_mc_2381320,csgo_tt_8044,PGL 布加勒斯特 2025,hltv_team_12916,Betclic
csgo_pl_2553,7980,2026-04-04,2026-04-04 23:03:24,这把手冷了,单局最低rating达到0.26,year,2026年度,0.26,csgo_mc_2392452,csgo_tt_8977,Stake 排位赛 第1季,csgo_tm_9928,GL
csgo_pl_2553,7693,2026-01-30,2026-01-30 23:33:21,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2389629,csgo_tt_8575,IEM 克拉科夫 2026 第一阶段,csgo_tm_9928,GL
csgo_pl_2553,5554,2025-05-22,2025-05-22 04:04:47,强势带飞,单局最高rating达到2.02,year,2025年度,2.02,csgo_mc_2382679,csgo_tt_8037,IEM 达拉斯 2025,csgo_tm_5995,G2
csgo_pl_16599,6968,2025-09-29,2025-09-29 04:36:15,霸气团灭,单局五杀1,bout,,1,csgo_mc_2385901,csgo_tt_8393,ESL Pro League S22 第一阶段,hltv_team_12376,M80
csgo_pl_16599,5766,2025-09-29,2025-06-08 08:05:00,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2385901,csgo_tt_8393,ESL Pro League S22 第一阶段,hltv_team_12376,M80
csgo_pl_16599,6816,2025-08-31,2025-08-31 22:35:46,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2384840,csgo_tt_7907,BLAST 伦敦公开赛 2025,hltv_team_12376,M80
csgo_pl_15370,5238,2025-12-03,2025-05-11 15:05:51,勇冠三军,累计击杀达到3000,year,2025年度,3000,csgo_mc_2388088,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,hltv_team_12376,M80
csgo_pl_15370,7523,2025-12-02,2025-12-02 03:35:59,强势带飞,单局最高rating达到2.08,bout,,2.08,csgo_mc_2388084,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,hltv_team_12376,M80
csgo_pl_15370,6988,2025-09-30,2025-09-30 18:36:03,强势带飞,单局最高rating达到2.16,bout,,2.16,csgo_mc_2385914,csgo_tt_8393,ESL Pro League S22 第一阶段,hltv_team_12376,M80
csgo_pl_20104,7457,2025-11-26,2025-11-26 04:05:48,生存大师,单局最低死亡达到2,year,2025年度,2,csgo_mc_2388047,csgo_tt_8504,StarLadder布达佩斯Major 2025 第一阶段,hltv_team_12376,M80
csgo_pl_20104,6978,2025-09-29,2025-09-29 23:05:54,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2385909,csgo_tt_8393,ESL Pro League S22 第一阶段,hltv_team_12376,M80
csgo_pl_20104,4368,2025-09-02,2025-03-24 05:34:24,垫枪大师,累计助攻达到1000,year,2025年度,1000,csgo_mc_2384843,csgo_tt_7907,BLAST 伦敦公开赛 2025,hltv_team_12376,M80
csgo_pl_22921,5237,2025-12-03,2025-05-11 15:05:51,勇冠三军,累计击杀达到3000,year,2025年度,3000,csgo_mc_2388088,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,hltv_team_12376,M80
csgo_pl_22921,7532,2025-12-02,2025-12-03 11:35:41,锁头大师,累计爆头击杀次数达到1501,year,2025年度,1501,csgo_mc_2388088,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,hltv_team_12376,M80
csgo_pl_22921,7458,2025-11-26,2025-11-26 04:05:48,强势带飞,单局最高rating达到2.1,bout,,2.1,csgo_mc_2388047,csgo_tt_8504,StarLadder布达佩斯Major 2025 第一阶段,hltv_team_12376,M80
csgo_pl_21665,6458,2025-07-15,2025-07-15 19:05:09,旗开得胜,累计三杀次数达到50,year,2025年度,50,,,,hltv_team_12257,Wildcard
csgo_pl_21665,5735,2025-06-07,2025-06-07 08:29:29,这把手冷了,单局最低rating达到0.27,year,2025年度,0.27,csgo_mc_2382368,csgo_tt_8436,BLAST.tv 奥斯汀 Major 2025 第一阶段,hltv_team_12257,Wildcard
csgo_pl_21665,5717,2025-06-06,2025-06-06 09:05:19,给予重创,累计四杀次数达到3,tt,本 赛 事,3,csgo_mc_2382365,csgo_tt_8436,BLAST.tv 奥斯汀 Major 2025 第一阶段,hltv_team_12257,Wildcard
csgo_pl_22860,1647,2024-06-14,2024-06-14 20:04:20,这把手冷了,单局最低rating达到0.27,year,2024年度,0.27,csgo_mc_2373068,csgo_tt_7601,ESL 挑战者 延雪平 2024,hltv_team_12474,Alliance
csgo_pl_8520,7227,2025-10-28,2025-10-28 18:36:15,强势带飞,单局最高rating达到2.04,year,2025年度,2.04,csgo_mc_2387328,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_5973,Liquid
csgo_pl_8520,6641,2025-10-28,2025-07-26 00:35:43,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2387324,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_5973,Liquid
csgo_pl_8520,7220,2025-10-27,2025-10-27 23:36:44,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2387324,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_5973,Liquid
csgo_pl_21763,7269,2025-10-31,2025-10-31 21:36:38,这把手冷了,单局最低rating达到0.26,year,2025年度,0.26,csgo_mc_2387348,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_5973,Liquid
csgo_pl_21763,7280,2025-10-31,2025-11-01 00:06:25,霸气团灭,单局五杀1,bout,,1,csgo_mc_2387348,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_5973,Liquid
csgo_pl_21763,7204,2025-10-26,2025-10-26 17:36:09,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2387098,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_5973,Liquid
csgo_pl_16820,7226,2025-10-28,2025-10-28 17:06:15,强势带飞,单局最高rating达到2.01,year,2025年度,2.01,csgo_mc_2387328,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_5973,Liquid
csgo_pl_16820,7154,2025-10-16,2025-10-16 15:36:11,这把手冷了,单局最低rating达到0.23,year,2025年度,0.23,csgo_mc_2386833,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_5973,Liquid
csgo_pl_16820,7122,2025-10-14,2025-10-14 23:36:02,垫枪大师,累计助攻达到500,year,2025年度,500,csgo_mc_2386830,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_5973,Liquid
csgo_pl_8738,7649,2026-01-16,2026-01-16 03:39:17,强势带飞,单局最高rating达到2.06,year,2026年度,2.06,csgo_mc_2389256,csgo_tt_8876,BLAST 赏金赛 2026 S1,csgo_tm_5973,Liquid
csgo_pl_8738,7650,2026-01-16,2026-01-16 04:09:50,霸气团灭,单局五杀2,bout,,2,csgo_mc_2389256,csgo_tt_8876,BLAST 赏金赛 2026 S1,csgo_tm_5973,Liquid
csgo_pl_8738,7518,2025-12-01,2025-12-01 03:35:56,输出机器,单局最高ADR达到151.8,year,2025年度,151.8,csgo_mc_2388079,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,csgo_tm_5973,Liquid
csgo_pl_11617,7024,2025-10-02,2025-10-02 21:06:01,锁头大师,累计爆头击杀次数达到1501,year,2025年度,1501,csgo_mc_2385927,csgo_tt_8393,ESL Pro League S22 第一阶段,csgo_tm_5995,G2
csgo_pl_11617,6899,2025-09-19,2025-09-19 17:36:03,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2385323,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_5995,G2
csgo_pl_11617,6881,2025-09-16,2025-09-16 18:05:48,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2385314,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_5995,G2
csgo_pl_21037,8023,2026-04-07,2026-04-08 17:03:35,垫枪大师,累计助攻达到500,year,2026年度,500,csgo_mc_2393027,csgo_tt_8048,PGL 布加勒斯特 2026,csgo_tm_9215,MIBR
csgo_pl_21037,8011,2026-04-07,2026-04-07 17:03:45,强势带飞,单局最高rating达到2.02,bout,,2.02,csgo_mc_2393027,csgo_tt_8048,PGL 布加勒斯特 2026,csgo_tm_9215,MIBR
csgo_pl_21037,8013,2026-04-07,2026-04-07 17:33:49,霸气团灭,单局五杀1,bout,,1,csgo_mc_2393027,csgo_tt_8048,PGL 布加勒斯特 2026,csgo_tm_9215,MIBR
csgo_pl_20987,7979,2026-04-04,2026-04-04 22:03:35,这把手冷了,单局最低rating达到0.28,bout,,0.28,csgo_mc_2393008,csgo_tt_8048,PGL 布加勒斯特 2026,csgo_tm_9215,MIBR
csgo_pl_20987,7222,2025-10-28,2025-10-28 00:36:24,这把手冷了,单局最低rating达到0.28,bout,,0.28,csgo_mc_2387327,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_9215,MIBR
csgo_pl_20987,7112,2025-10-14,2025-10-14 14:36:07,强势带飞,单局最高rating达到2.13,year,2025年度,2.13,csgo_mc_2386822,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_9215,MIBR
csgo_pl_23192,8014,2026-04-07,2026-04-07 17:33:49,旗开得胜,累计三杀次数达到100,year,2026年度,100,csgo_mc_2393027,csgo_tt_8048,PGL 布加勒斯特 2026,csgo_tm_9215,MIBR
csgo_pl_23192,7976,2026-04-04,2026-04-04 21:33:28,无惧死亡,累计死亡达到1000,year,2026年度,1000,csgo_mc_2393008,csgo_tt_8048,PGL 布加勒斯特 2026,csgo_tm_9215,MIBR
csgo_pl_19310,7993,2026-04-05,2026-04-05 22:03:56,垫枪大师,累计助攻达到500,year,2026年度,500,csgo_mc_2393014,csgo_tt_8048,PGL 布加勒斯特 2026,csgo_tm_9215,MIBR
csgo_pl_19310,6556,2025-11-03,2025-07-16 04:35:08,旗开得胜,累计三杀次数达到100,year,2025年度,100,csgo_mc_2387378,csgo_tt_8041,IEM 成都 2025,csgo_tm_7175,Heroic
csgo_pl_19310,7277,2025-10-31,2025-10-31 23:36:16,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2387345,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_7175,Heroic
csgo_pl_21288,2618,2024-09-13,2024-09-13 22:35:12,锁头大师,累计爆头击杀次数达到2009,year,2024年度,2009,csgo_mc_2375401,csgo_tt_7441,ESL Pro League S20,csgo_tm_7176,RED Canids
csgo_pl_18141,7869,2026-03-08,2026-03-08 21:33:22,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2391118,csgo_tt_8412,ESL Pro League S23 第二阶段,csgo_tm_4773,paiN
csgo_pl_18141,7540,2025-12-04,2025-12-05 00:05:45,霸气团灭,单局五杀1,bout,,1,csgo_mc_2388096,csgo_tt_8042,StarLadder 布达佩斯 Major 2025,csgo_tm_4773,paiN
csgo_pl_18141,7424,2025-11-15,2025-11-15 18:06:15,霸气团灭,单局五杀1,bout,,1,csgo_mc_2387548,csgo_tt_7908,BLAST 对抗赛 2025 S2,csgo_tm_4773,paiN
csgo_pl_20171,6129,2025-11-05,2025-06-21 14:34:56,旗开得胜,累计三杀次数达到100,year,2025年度,100,csgo_mc_2387404,csgo_tt_8041,IEM 成都 2025,csgo_tm_4773,paiN
csgo_pl_20171,7375,2025-11-05,2025-11-05 15:06:38,强势带飞,单局最高rating达到2.2,year,2025年度,2.2,csgo_mc_2387404,csgo_tt_8041,IEM 成都 2025,csgo_tm_4773,paiN
csgo_pl_20171,6404,2025-10-31,2025-06-24 12:35:00,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2387347,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_4773,paiN
csgo_pl_18714,7767,2026-02-15,2026-02-16 00:51:36,霸气团灭,单局五杀1,bout,,1,csgo_mc_2389960,csgo_tt_8047,PGL 克卢日纳波卡 2026,csgo_tm_4773,paiN
csgo_pl_18714,5698,2025-06-05,2025-06-05 08:06:19,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2382359,csgo_tt_8436,BLAST.tv 奥斯汀 Major 2025 第一阶段,csgo_tm_11837,Fluxo
csgo_pl_18714,3060,2024-10-16,2024-10-16 19:34:10,残局收割者,累计残局获胜次数达到30,year,2024年度,30,csgo_mc_2376805,csgo_tt_7778,RES 冠军赛 2024,csgo_tm_11837,Fluxo
csgo_pl_19694,7859,2026-03-07,2026-03-07 22:03:26,强势带飞,单局最高rating达到2.04,bout,,2.04,csgo_mc_2391110,csgo_tt_8412,ESL Pro League S23 第二阶段,csgo_tm_4773,paiN
csgo_pl_19694,7858,2026-03-07,2026-03-07 22:03:26,霸气团灭,单局五杀1,bout,,1,csgo_mc_2391110,csgo_tt_8412,ESL Pro League S23 第二阶段,csgo_tm_4773,paiN
