player_id,match_id,format,match_status,status,result,home_team_id,home_team_name,opponent_team_id,opponent_team_name,home_score,opponent_score,home_quick_score,opponent_quick_score,ts,tt_stage,tt_stage_desc,t1_odds,t2_odds,t1_odds_percent,t2_odds_percent,tournament_id,tournament_name,tournament_start_time,tournament_end_time,tournament_bonus,tournament_grade,tournament_grade_label,city_name
csgo_pl_16885,csgo_mc_2392613,3,2,past,opponent_win,csgo_tm_11251,EF,csgo_tm_11712,Sashi,1,2,1,2,1774967400,淘汰赛,淘汰赛 败者组 第2轮,1.66,2.19,57,43,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_16885,csgo_mc_2392605,3,2,past,home_win,csgo_tm_11251,EF,csgo_tm_6810,aimclub,2,1,2,1,1774890900,淘汰赛,淘汰赛 败者组 首轮,1.28,3.46,73,27,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_16885,csgo_mc_2392597,3,2,past,opponent_win,csgo_tm_11251,EF,hltv_team_12426,Passion UA,1,2,1,2,1774868400,淘汰赛,淘汰赛 胜者组 首轮,2.66,1.46,36,64,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_16885,csgo_mc_2392585,1,2,past,home_win,csgo_tm_11251,EF,csgo_tm_10823,Infinite,13,9,13,9,1774790400,小组赛,小组赛 胜者组 决赛,1.45,2.52,63,37,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_16885,csgo_mc_2392580,1,2,past,home_win,csgo_tm_11251,EF,hltv_team_13704,Drama,13,11,13,11,1774783200,小组赛,小组赛 胜者组 首轮,1.16,5.34,82,18,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_16885,csgo_mc_2392269,3,2,past,opponent_win,csgo_tm_11251,EF,hltv_team_12394,BB,0,2,0,2,1774440000,淘汰赛,淘汰赛 十六强,3.56,1.29,27,73,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_16885,csgo_mc_2392256,1,2,past,home_win,csgo_tm_11251,EF,csgo_tm_11419,ECSTATIC,13,8,13,8,1774359900,小组赛,小组赛 胜者组 决赛,2.23,1.61,42,58,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_16885,csgo_mc_2391917,3,2,past,opponent_win,csgo_tm_11251,EF,hltv_team_13012,HyperSpirit,0,2,0,2,1774029600,淘汰赛,淘汰赛 败者组 第3轮,1.23,4.12,77,23,csgo_tt_9025,ESL 挑战者联赛 S51 欧洲杯 第2季,2026-03-16 00:00:00,2026-03-28 05:59:59,"$25,000",4,B级赛事,欧洲，线上
csgo_pl_16885,csgo_mc_2391909,3,2,past,opponent_win,csgo_tm_11251,EF,csgo_tm_10621,1win,0,2,0,2,1773946800,淘汰赛,淘汰赛 胜者组 第3轮,1.57,2.35,60,40,csgo_tt_9025,ESL 挑战者联赛 S51 欧洲杯 第2季,2026-03-16 00:00:00,2026-03-28 05:59:59,"$25,000",4,B级赛事,欧洲，线上
csgo_pl_16885,csgo_mc_2391210,3,2,past,opponent_win,csgo_tm_11251,EF,hltv_team_12895,K27,1,2,1,2,1773824400,淘汰赛,淘汰赛 十六强,2.21,1.64,43,57,csgo_tt_9032,CCT 第3赛季 欧洲系列赛 18,2026-03-08 00:00:00,2026-03-21 05:00:00,"$50,000",4,B级赛事,欧洲，线上
csgo_pl_21023,csgo_mc_2392613,3,2,past,opponent_win,csgo_tm_11251,EF,csgo_tm_11712,Sashi,1,2,1,2,1774967400,淘汰赛,淘汰赛 败者组 第2轮,1.66,2.19,57,43,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21023,csgo_mc_2392605,3,2,past,home_win,csgo_tm_11251,EF,csgo_tm_6810,aimclub,2,1,2,1,1774890900,淘汰赛,淘汰赛 败者组 首轮,1.28,3.46,73,27,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21023,csgo_mc_2392597,3,2,past,opponent_win,csgo_tm_11251,EF,hltv_team_12426,Passion UA,1,2,1,2,1774868400,淘汰赛,淘汰赛 胜者组 首轮,2.66,1.46,36,64,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21023,csgo_mc_2392585,1,2,past,home_win,csgo_tm_11251,EF,csgo_tm_10823,Infinite,13,9,13,9,1774790400,小组赛,小组赛 胜者组 决赛,1.45,2.52,63,37,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21023,csgo_mc_2392580,1,2,past,home_win,csgo_tm_11251,EF,hltv_team_13704,Drama,13,11,13,11,1774783200,小组赛,小组赛 胜者组 首轮,1.16,5.34,82,18,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21023,csgo_mc_2392269,3,2,past,opponent_win,csgo_tm_11251,EF,hltv_team_12394,BB,0,2,0,2,1774440000,淘汰赛,淘汰赛 十六强,3.56,1.29,27,73,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21023,csgo_mc_2392256,1,2,past,home_win,csgo_tm_11251,EF,csgo_tm_11419,ECSTATIC,13,8,13,8,1774359900,小组赛,小组赛 胜者组 决赛,2.23,1.61,42,58,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21023,csgo_mc_2391917,3,2,past,opponent_win,csgo_tm_11251,EF,hltv_team_13012,HyperSpirit,0,2,0,2,1774029600,淘汰赛,淘汰赛 败者组 第3轮,1.23,4.12,77,23,csgo_tt_9025,ESL 挑战者联赛 S51 欧洲杯 第2季,2026-03-16 00:00:00,2026-03-28 05:59:59,"$25,000",4,B级赛事,欧洲，线上
csgo_pl_21023,csgo_mc_2391909,3,2,past,opponent_win,csgo_tm_11251,EF,csgo_tm_10621,1win,0,2,0,2,1773946800,淘汰赛,淘汰赛 胜者组 第3轮,1.57,2.35,60,40,csgo_tt_9025,ESL 挑战者联赛 S51 欧洲杯 第2季,2026-03-16 00:00:00,2026-03-28 05:59:59,"$25,000",4,B级赛事,欧洲，线上
csgo_pl_21023,csgo_mc_2391210,3,2,past,opponent_win,csgo_tm_11251,EF,hltv_team_12895,K27,1,2,1,2,1773824400,淘汰赛,淘汰赛 十六强,2.21,1.64,43,57,csgo_tt_9032,CCT 第3赛季 欧洲系列赛 18,2026-03-08 00:00:00,2026-03-21 05:00:00,"$50,000",4,B级赛事,欧洲，线上
csgo_pl_22069,csgo_mc_2393131,3,2,past,home_win,hltv_team_13124,Marsborne,hltv_team_12908,Aether,2,0,2,0,1776115800,淘汰赛,淘汰赛 半决赛,1.28,3.63,74,26,csgo_tt_9121, CCT 第3赛季 北美系列赛4,2026-04-07 00:00:00,2026-04-15 12:00:00,"$10,000",5,C级赛事,北美，线上
csgo_pl_22069,csgo_mc_2392835,3,2,past,opponent_win,hltv_team_13124,Marsborne,hltv_team_12677,Galorys,1,2,1,2,1775228400,小组赛,小组赛 败者组 决赛,1.59,2.31,59,41,csgo_tt_9084,BB Circuit X 圣保罗狂欢节 2026,2026-04-01 00:00:00,2026-04-06 08:59:59,"$50,000",5,C级赛事,巴西，圣保罗
csgo_pl_22069,csgo_mc_2392822,3,2,past,home_win,hltv_team_13124,Marsborne,hltv_team_13756,Alka,2,0,2,0,1775061000,小组赛,小组赛 败者组 首轮,,,0,0,csgo_tt_9084,BB Circuit X 圣保罗狂欢节 2026,2026-04-01 00:00:00,2026-04-06 08:59:59,"$50,000",5,C级赛事,巴西，圣保罗
csgo_pl_22069,csgo_mc_2392820,3,2,past,opponent_win,hltv_team_13124,Marsborne,hltv_team_12677,Galorys,1,2,1,2,1775049900,小组赛,小组赛 胜者组 首轮,1.54,2.42,61,39,csgo_tt_9084,BB Circuit X 圣保罗狂欢节 2026,2026-04-01 00:00:00,2026-04-06 08:59:59,"$50,000",5,C级赛事,巴西，圣保罗
csgo_pl_22069,csgo_mc_2392175,3,2,past,opponent_win,hltv_team_13124,Marsborne,csgo_tm_11768,ODDIK,0,2,0,2,1774734000,小组赛,小组赛 败者组 决赛,1.67,2.09,56,44,csgo_tt_9049,FERJEE In House 2026,2026-03-26 00:00:00,2026-03-31 09:00:00,"$29,000",4,B级赛事,巴西，里约热内卢
csgo_pl_22069,csgo_mc_2392162,3,2,past,opponent_win,hltv_team_13124,Marsborne,csgo_tm_9996,9z,1,2,1,2,1774571100,小组赛,小组赛 胜者组 决赛,3.33,1.29,28,72,csgo_tt_9049,FERJEE In House 2026,2026-03-26 00:00:00,2026-03-31 09:00:00,"$29,000",4,B级赛事,巴西，里约热内卢
csgo_pl_22069,csgo_mc_2392161,3,2,past,home_win,hltv_team_13124,Marsborne,csgo_tm_11768,ODDIK,2,0,2,0,1774558200,小组赛,小组赛 胜者组 首轮,2,1.78,47,53,csgo_tt_9049,FERJEE In House 2026,2026-03-26 00:00:00,2026-03-31 09:00:00,"$29,000",4,B级赛事,巴西，里约热内卢
csgo_pl_22069,csgo_mc_2391076,5,2,past,opponent_win,hltv_team_13124,Marsborne,csgo_tm_9996,9z,0,3,0,3,1772996400,淘汰赛,淘汰赛 决赛,3.12,1.36,30,70,csgo_tt_9018,BB Circuit X 库亚巴 2026,2026-03-04 00:00:00,2026-03-09 10:00:00,"$25,000",5,C级赛事,巴西，库亚巴
csgo_pl_22069,csgo_mc_2391073,3,2,past,home_win,hltv_team_13124,Marsborne,csgo_tm_9455,Imperial,2,1,2,1,1772917200,淘汰赛,淘汰赛 半决赛,1.83,1.95,52,48,csgo_tt_9018,BB Circuit X 库亚巴 2026,2026-03-04 00:00:00,2026-03-09 10:00:00,"$25,000",5,C级赛事,巴西，库亚巴
csgo_pl_22069,csgo_mc_2391070,3,2,past,home_win,hltv_team_13124,Marsborne,hltv_team_12144,BESTIA,2,0,2,0,1772889300,淘汰赛,淘汰赛 1/4决赛,1.81,1.97,52,48,csgo_tt_9018,BB Circuit X 库亚巴 2026,2026-03-04 00:00:00,2026-03-09 10:00:00,"$25,000",5,C级赛事,巴西，库亚巴
csgo_pl_25524,csgo_mc_2393246,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_12908,Aether,2,1,2,1,1775777400,小组赛,小组赛 第四轮,,,0,0,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_25524,csgo_mc_2393115,3,2,past,home_win,hltv_team_12534,BOSS,csgo_tm_11955,LAG,2,1,2,1,1775600100,小组赛,小组赛 第三轮,2.59,1.44,36,64,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_25524,csgo_mc_2392992,3,2,past,opponent_win,hltv_team_12534,BOSS,csgo_tm_11955,LAG,1,2,1,2,1775350800,淘汰赛,淘汰赛 败者组 第2轮,2.75,1.43,34,66,csgo_tt_9114,ESL 挑战者联赛 S51 北美杯 第3季,2026-04-02 00:00:00,2026-04-10 11:59:59,"$17,500",5,C级赛事,北美，线上
csgo_pl_25524,csgo_mc_2393078,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_13661,mouse,2,0,2,0,1775340000,小组赛,小组赛 第二轮,1.31,3.43,72,28,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_25524,csgo_mc_2392988,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_12301,FLYRED,2,0,2,0,1775264400,淘汰赛,淘汰赛 败者组 第1轮,1.05,11,92,8,csgo_tt_9114,ESL 挑战者联赛 S51 北美杯 第3季,2026-04-02 00:00:00,2026-04-10 11:59:59,"$17,500",5,C级赛事,北美，线上
csgo_pl_25524,csgo_mc_2392321,3,2,past,opponent_win,hltv_team_12534,BOSS,hltv_team_12769,Fisher College,0,2,0,2,1775181600,淘汰赛,淘汰赛 败者组 半决赛,1.43,2.67,65,35,csgo_tt_9068,PGL 阿斯塔纳 2026 北美 封闭预选,2026-03-31 00:00:00,2026-04-04 11:59:59,晋级,6,资格赛B级,北美，线上
csgo_pl_25524,csgo_mc_2392318,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_12554,regain,2,0,2,0,1775167800,淘汰赛,淘汰赛 败者组 1/4决赛,1.57,2.35,60,40,csgo_tt_9068,PGL 阿斯塔纳 2026 北美 封闭预选,2026-03-31 00:00:00,2026-04-04 11:59:59,晋级,6,资格赛B级,北美，线上
csgo_pl_25524,csgo_mc_2392317,3,2,past,opponent_win,hltv_team_12534,BOSS,csgo_tm_11955,LAG,0,2,0,2,1775095800,淘汰赛,淘汰赛 胜者组 半决赛,2.51,1.51,38,62,csgo_tt_9068,PGL 阿斯塔纳 2026 北美 封闭预选,2026-03-31 00:00:00,2026-04-04 11:59:59,晋级,6,资格赛B级,北美，线上
csgo_pl_25524,csgo_mc_2392312,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_13294,Outfit 49,2,1,2,1,1775008800,淘汰赛,淘汰赛 胜者组 首轮,1.42,2.78,66,34,csgo_tt_9068,PGL 阿斯塔纳 2026 北美 封闭预选,2026-03-31 00:00:00,2026-04-04 11:59:59,晋级,6,资格赛B级,北美，线上
csgo_pl_25524,csgo_mc_2392866,3,2,past,opponent_win,hltv_team_12534,BOSS,hltv_team_12567,Akimbo,1,2,1,2,1774998000,小组赛,小组赛 第一轮,1.22,3.92,77,23,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_24890,csgo_mc_2393246,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_12908,Aether,2,1,2,1,1775777400,小组赛,小组赛 第四轮,,,0,0,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_24890,csgo_mc_2393115,3,2,past,home_win,hltv_team_12534,BOSS,csgo_tm_11955,LAG,2,1,2,1,1775600100,小组赛,小组赛 第三轮,2.59,1.44,36,64,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_24890,csgo_mc_2392992,3,2,past,opponent_win,hltv_team_12534,BOSS,csgo_tm_11955,LAG,1,2,1,2,1775350800,淘汰赛,淘汰赛 败者组 第2轮,2.75,1.43,34,66,csgo_tt_9114,ESL 挑战者联赛 S51 北美杯 第3季,2026-04-02 00:00:00,2026-04-10 11:59:59,"$17,500",5,C级赛事,北美，线上
csgo_pl_24890,csgo_mc_2393078,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_13661,mouse,2,0,2,0,1775340000,小组赛,小组赛 第二轮,1.31,3.43,72,28,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_24890,csgo_mc_2392988,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_12301,FLYRED,2,0,2,0,1775264400,淘汰赛,淘汰赛 败者组 第1轮,1.05,11,92,8,csgo_tt_9114,ESL 挑战者联赛 S51 北美杯 第3季,2026-04-02 00:00:00,2026-04-10 11:59:59,"$17,500",5,C级赛事,北美，线上
csgo_pl_24890,csgo_mc_2392321,3,2,past,opponent_win,hltv_team_12534,BOSS,hltv_team_12769,Fisher College,0,2,0,2,1775181600,淘汰赛,淘汰赛 败者组 半决赛,1.43,2.67,65,35,csgo_tt_9068,PGL 阿斯塔纳 2026 北美 封闭预选,2026-03-31 00:00:00,2026-04-04 11:59:59,晋级,6,资格赛B级,北美，线上
csgo_pl_24890,csgo_mc_2392318,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_12554,regain,2,0,2,0,1775167800,淘汰赛,淘汰赛 败者组 1/4决赛,1.57,2.35,60,40,csgo_tt_9068,PGL 阿斯塔纳 2026 北美 封闭预选,2026-03-31 00:00:00,2026-04-04 11:59:59,晋级,6,资格赛B级,北美，线上
csgo_pl_24890,csgo_mc_2392317,3,2,past,opponent_win,hltv_team_12534,BOSS,csgo_tm_11955,LAG,0,2,0,2,1775095800,淘汰赛,淘汰赛 胜者组 半决赛,2.51,1.51,38,62,csgo_tt_9068,PGL 阿斯塔纳 2026 北美 封闭预选,2026-03-31 00:00:00,2026-04-04 11:59:59,晋级,6,资格赛B级,北美，线上
csgo_pl_24890,csgo_mc_2392312,3,2,past,home_win,hltv_team_12534,BOSS,hltv_team_13294,Outfit 49,2,1,2,1,1775008800,淘汰赛,淘汰赛 胜者组 首轮,1.42,2.78,66,34,csgo_tt_9068,PGL 阿斯塔纳 2026 北美 封闭预选,2026-03-31 00:00:00,2026-04-04 11:59:59,晋级,6,资格赛B级,北美，线上
csgo_pl_24890,csgo_mc_2392866,3,2,past,opponent_win,hltv_team_12534,BOSS,hltv_team_12567,Akimbo,1,2,1,2,1774998000,小组赛,小组赛 第一轮,1.22,3.92,77,23,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_22967,csgo_mc_2393124,3,2,past,home_win,hltv_team_13778,insane players,hltv_team_12190,Shimmer,2,0,2,0,1775781000,小组赛,小组赛 败者组 首轮,1.03,13.5,93,7,csgo_tt_9121, CCT 第3赛季 北美系列赛4,2026-04-07 00:00:00,2026-04-15 12:00:00,"$10,000",5,C级赛事,北美，线上
csgo_pl_22967,csgo_mc_2393109,3,2,past,home_win,hltv_team_13778,insane players,hltv_team_12164,Zomblers,2,0,2,0,1775686500,小组赛,小组赛 第三轮,1.42,2.78,66,34,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_22967,csgo_mc_2393075,3,2,past,home_win,hltv_team_13778,insane players,hltv_team_13738,chicanery,2,0,2,0,1775354400,小组赛,小组赛 第二轮,1.11,6.88,86,14,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_22967,csgo_mc_2392868,3,2,past,home_win,hltv_team_13778,ex-SportsBetExpert,hltv_team_13425,Reign Above,2,0,2,0,1775095800,小组赛,小组赛 第一轮,,,0,0,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_22967,csgo_mc_2392099,3,2,past,opponent_win,hltv_team_13375,SportsBetExpert,hltv_team_13107,Chicken Coop,0,2,0,2,1774663200,淘汰赛,淘汰赛  决赛,1.37,3,68,32,csgo_tt_9027,ESL 挑战者联赛 S51 北美杯 第2季,2026-03-20 00:00:00,2026-03-28 11:59:59,"$17,500",4,B级赛事,北美，线上
csgo_pl_22967,csgo_mc_2392096,3,2,past,home_win,hltv_team_13375,SportsBetExpert,hltv_team_13107,Chicken Coop,2,0,2,0,1774491600,淘汰赛,淘汰赛 胜者组 决赛,1.47,2.61,64,36,csgo_tt_9027,ESL 挑战者联赛 S51 北美杯 第2季,2026-03-20 00:00:00,2026-03-28 11:59:59,"$17,500",4,B级赛事,北美，线上
csgo_pl_22967,csgo_mc_2392090,3,2,past,home_win,hltv_team_13375,SportsBetExpert,csgo_tm_11955,LAG,2,1,2,1,1774317600,淘汰赛,淘汰赛 胜者组 半决赛,2.47,1.52,38,62,csgo_tt_9027,ESL 挑战者联赛 S51 北美杯 第2季,2026-03-20 00:00:00,2026-03-28 11:59:59,"$17,500",4,B级赛事,北美，线上
csgo_pl_22967,csgo_mc_2392073,3,2,past,home_win,hltv_team_13375,SportsBetExpert,hltv_team_11433,Surge,2,0,2,0,1774058400,淘汰赛,淘汰赛 胜者组 第1轮,,,0,0,csgo_tt_9027,ESL 挑战者联赛 S51 北美杯 第2季,2026-03-20 00:00:00,2026-03-28 11:59:59,"$17,500",4,B级赛事,北美，线上
csgo_pl_22967,csgo_mc_2391682,3,2,past,opponent_win,hltv_team_13375,SportsBetExpert,hltv_team_13729,EMPIRE,1,2,1,2,1773534600,淘汰赛,淘汰赛 败者组 首轮,,,0,0,csgo_tt_9052, ESEA发展联赛 第56赛季 北美,2026-03-07 00:00:00,2026-03-19 12:59:59,晋级,5,C级赛事,北美，线上
csgo_pl_22967,csgo_mc_2391492,3,2,past,opponent_win,hltv_team_13375,SportsBetExpert,hltv_team_13107,Chicken Coop,1,2,1,2,1773016200,淘汰赛,淘汰赛 胜者组 首轮,1.49,2.56,63,37,csgo_tt_9052, ESEA发展联赛 第56赛季 北美,2026-03-07 00:00:00,2026-03-19 12:59:59,晋级,5,C级赛事,北美，线上
csgo_pl_18706,csgo_mc_2393124,3,2,past,home_win,hltv_team_13778,insane players,hltv_team_12190,Shimmer,2,0,2,0,1775781000,小组赛,小组赛 败者组 首轮,1.03,13.5,93,7,csgo_tt_9121, CCT 第3赛季 北美系列赛4,2026-04-07 00:00:00,2026-04-15 12:00:00,"$10,000",5,C级赛事,北美，线上
csgo_pl_18706,csgo_mc_2393109,3,2,past,home_win,hltv_team_13778,insane players,hltv_team_12164,Zomblers,2,0,2,0,1775686500,小组赛,小组赛 第三轮,1.42,2.78,66,34,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_18706,csgo_mc_2393075,3,2,past,home_win,hltv_team_13778,insane players,hltv_team_13738,chicanery,2,0,2,0,1775354400,小组赛,小组赛 第二轮,1.11,6.88,86,14,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_18706,csgo_mc_2392868,3,2,past,home_win,hltv_team_13778,ex-SportsBetExpert,hltv_team_13425,Reign Above,2,0,2,0,1775095800,小组赛,小组赛 第一轮,,,0,0,csgo_tt_9102,Dust2.us 猎鹰大师赛 S7,2026-03-31 00:00:00,2026-04-19 23:59:59,"$10,000",5,C级赛事,北美，线上
csgo_pl_18706,csgo_mc_2392099,3,2,past,opponent_win,hltv_team_13375,SportsBetExpert,hltv_team_13107,Chicken Coop,0,2,0,2,1774663200,淘汰赛,淘汰赛  决赛,1.37,3,68,32,csgo_tt_9027,ESL 挑战者联赛 S51 北美杯 第2季,2026-03-20 00:00:00,2026-03-28 11:59:59,"$17,500",4,B级赛事,北美，线上
csgo_pl_18706,csgo_mc_2392096,3,2,past,home_win,hltv_team_13375,SportsBetExpert,hltv_team_13107,Chicken Coop,2,0,2,0,1774491600,淘汰赛,淘汰赛 胜者组 决赛,1.47,2.61,64,36,csgo_tt_9027,ESL 挑战者联赛 S51 北美杯 第2季,2026-03-20 00:00:00,2026-03-28 11:59:59,"$17,500",4,B级赛事,北美，线上
csgo_pl_18706,csgo_mc_2392090,3,2,past,home_win,hltv_team_13375,SportsBetExpert,csgo_tm_11955,LAG,2,1,2,1,1774317600,淘汰赛,淘汰赛 胜者组 半决赛,2.47,1.52,38,62,csgo_tt_9027,ESL 挑战者联赛 S51 北美杯 第2季,2026-03-20 00:00:00,2026-03-28 11:59:59,"$17,500",4,B级赛事,北美，线上
csgo_pl_18706,csgo_mc_2392073,3,2,past,home_win,hltv_team_13375,SportsBetExpert,hltv_team_11433,Surge,2,0,2,0,1774058400,淘汰赛,淘汰赛 胜者组 第1轮,,,0,0,csgo_tt_9027,ESL 挑战者联赛 S51 北美杯 第2季,2026-03-20 00:00:00,2026-03-28 11:59:59,"$17,500",4,B级赛事,北美，线上
csgo_pl_18706,csgo_mc_2391682,3,2,past,opponent_win,hltv_team_13375,SportsBetExpert,hltv_team_13729,EMPIRE,1,2,1,2,1773534600,淘汰赛,淘汰赛 败者组 首轮,,,0,0,csgo_tt_9052, ESEA发展联赛 第56赛季 北美,2026-03-07 00:00:00,2026-03-19 12:59:59,晋级,5,C级赛事,北美，线上
csgo_pl_18706,csgo_mc_2391492,3,2,past,opponent_win,hltv_team_13375,SportsBetExpert,hltv_team_13107,Chicken Coop,1,2,1,2,1773016200,淘汰赛,淘汰赛 胜者组 首轮,1.49,2.56,63,37,csgo_tt_9052, ESEA发展联赛 第56赛季 北美,2026-03-07 00:00:00,2026-03-19 12:59:59,晋级,5,C级赛事,北美，线上
csgo_pl_22733,csgo_mc_2393223,3,2,past,home_win,csgo_tm_4869,ENCE,hltv_team_13340,CSDIILIT,2,0,2,0,1776014100,淘汰赛,淘汰赛  决赛,1.36,2.89,68,32,csgo_tt_9125,Elisa 芬兰公开赛 第12赛季,2026-04-10 00:00:00,2026-04-12 23:59:59,"$5,760",5,C级赛事,芬兰，线上
csgo_pl_22733,csgo_mc_2393221,3,2,past,home_win,csgo_tm_4869,ENCE,hltv_team_13340,CSDIILIT,2,0,2,0,1775926800,淘汰赛,淘汰赛 胜者组 决赛,1.45,2.69,65,35,csgo_tt_9125,Elisa 芬兰公开赛 第12赛季,2026-04-10 00:00:00,2026-04-12 23:59:59,"$5,760",5,C级赛事,芬兰，线上
csgo_pl_22733,csgo_mc_2393218,3,2,past,home_win,csgo_tm_4869,ENCE,hltv_team_13745,Kuusamo,2,0,2,0,1775831400,淘汰赛,淘汰赛 胜者组 半决赛,1.23,4.12,77,23,csgo_tt_9125,Elisa 芬兰公开赛 第12赛季,2026-04-10 00:00:00,2026-04-12 23:59:59,"$5,760",5,C级赛事,芬兰，线上
csgo_pl_22733,csgo_mc_2392800,3,2,past,opponent_win,csgo_tm_11790,Ence.A,hltv_team_13568,eLITenergy,0,2,0,2,1775496000,淘汰赛,淘汰赛 败者组 1/4决赛,2.21,1.64,43,57,csgo_tt_9110,ESL 挑战者联赛 S51 欧洲杯 第3季,2026-03-29 00:00:00,2026-04-09 23:59:59,"$25,000",4,B级赛事,欧洲，线上
csgo_pl_22733,csgo_mc_2392399,3,2,past,opponent_win,csgo_tm_11790,Ence.A,hltv_team_13623,STATE,1,2,1,2,1775484000,小组赛,小组赛 第五轮,1.59,2.31,59,41,csgo_tt_9101,CCT 第3赛季 欧洲系列赛 20,2026-03-29 00:00:00,2026-04-10 23:59:59,"$50,000",4,B级赛事,欧洲，线上
